Fundamentals_Sector_2025_4,Fundamentals_Industry_2025_4,Ticker,Company Name,Fundamentals_Officer_Ms_Count_2025_4,Fundamentals_Officer_Mr_Count_2025_4,Fundamentals_Officer_None_Count_2025_4,Fundamentals_Officer_%female_2025_4,Fundamentals_CEO_age_2025_4,Fundamentals_unclear_gender_2025_4,Fundamentals_Country_2025_4,Fundamentals_Market Cap_2025_4
Communication Services,Telecom Services,IRDM,Iridium Communications Inc.,3,7,0,0.3,66.0,[],United States,2517168896.0
Communication Services,Telecom Services,KORE,"KORE Group Holdings, Inc.",1,8,0,0.1111111111111111,51.0,[],United States,42010748.0
Communication Services,Telecom Services,KT,KT Corporation,0,10,0,0.0,65.0,[],South Korea,8804116480.0
Communication Services,Telecom Services,LBRDA,Liberty Broadband Corporation,2,4,0,0.3333333333333333,83.0,[],United States,10818772992.0
Communication Services,Telecom Services,LBRDK,Liberty Broadband Corporation,2,4,0,0.3333333333333333,83.0,[],United States,10798740480.0
Communication Services,Telecom Services,LBTYA,Liberty Global Ltd.,2,8,0,0.2,61.0,[],Bermuda,3679284736.0
Communication Services,Telecom Services,LBTYB,Liberty Global Ltd.,2,8,0,0.2,61.0,[],Bermuda,3884858624.0
Communication Services,Telecom Services,LBTYK,Liberty Global Ltd.,2,8,0,0.2,61.0,[],Bermuda,3665053440.0
Communication Services,Telecom Services,LILA,Liberty Latin America Ltd.,2,8,0,0.2,58.0,[],Bermuda,1022485504.0
Communication Services,Telecom Services,LILAK,Liberty Latin America Ltd.,2,8,0,0.2,58.0,[],Bermuda,1022485504.0
Communication Services,Telecom Services,LUMN,"Lumen Technologies, Inc.",4,6,0,0.4,56.0,[],United States,3167558912.0
Consumer Cyclical,Apparel Manufacturing,COLM,Columbia Sportswear Company,3,7,0,0.3,74.0,[],United States,3491854080.0
Consumer Cyclical,Apparel Manufacturing,FIGS,"FIGS, Inc.",5,3,0,0.625,40.0,[],United States,635225664.0
Consumer Cyclical,Apparel Manufacturing,GIII,"G-III Apparel Group, Ltd.",2,8,0,0.2,73.0,[],United States,1057146304.0
Consumer Cyclical,Apparel Manufacturing,GIL,Gildan Activewear Inc.,3,6,0,0.3333333333333333,63.0,[],Canada,6175115776.0
Consumer Cyclical,Apparel Manufacturing,GOOS,Canada Goose Holdings Inc.,3,7,0,0.3,50.0,[],Canada,780115456.0
Consumer Cyclical,Apparel Manufacturing,HBI,Hanesbrands Inc.,3,7,0,0.3,56.0,[],United States,1551913984.0
Consumer Cyclical,Apparel Manufacturing,JL,J-Long Group Limited,1,2,0,0.3333333333333333,35.0,[],Hong Kong,8478000.0
Consumer Cyclical,Apparel Manufacturing,JRSH,"Jerash Holdings (US), Inc.",1,4,0,0.2,62.0,[],United States,37131528.0
Consumer Cyclical,Apparel Manufacturing,JXG,JX Luxventure Group Inc.,1,2,0,0.3333333333333333,40.0,[],China,3493919.0
Consumer Cyclical,Apparel Manufacturing,KTB,"Kontoor Brands, Inc.",3,7,0,0.3,59.0,[],United States,3117619968.0
Consumer Cyclical,Apparel Manufacturing,LAKE,"Lakeland Industries, Inc.",2,4,0,0.3333333333333333,60.0,[],United States,140864240.0
Consumer Cyclical,Apparel Manufacturing,LEVI,Levi Strauss & Co.,4,6,0,0.4,56.0,[],United States,5854808064.0
Consumer Cyclical,Apparel Manufacturing,LITB,"LightInTheBox Holding Co., Ltd.",3,2,0,0.6,42.0,[],Singapore,33652052.0
Consumer Cyclical,Apparel Retail,AEO,"American Eagle Outfitters, Inc.",6,4,0,0.6,70.0,[],United States,1800183680.0
Consumer Cyclical,Apparel Retail,ANF,Abercrombie & Fitch Co.,2,7,0,0.2222222222222222,60.0,[],United States,3459443712.0
Consumer Cyclical,Apparel Retail,BIRD,"Allbirds, Inc.",2,6,0,0.25,59.0,[],United States,38051700.0
Consumer Cyclical,Apparel Retail,BKE,"The Buckle, Inc.",3,4,0,0.4285714285714285,74.0,[],United States,1722271104.0
Consumer Cyclical,Apparel Retail,BOOT,"Boot Barn Holdings, Inc.",1,6,0,0.1428571428571428,48.0,[],United States,2696314112.0
Consumer Cyclical,Apparel Retail,BURL,"Burlington Stores, Inc.",3,7,0,0.3,60.0,[],United States,13743429632.0
Consumer Cyclical,Apparel Retail,CAL,"Caleres, Inc.",3,7,0,0.3,63.0,[],United States,509682880.0
Consumer Cyclical,Apparel Retail,CATO,The Cato Corporation,1,7,0,0.0,74.0,[],United States,46957756.0
Consumer Cyclical,Apparel Retail,CRI,"Carter's, Inc.",5,5,0,0.5,57.0,[],United States,1278082560.0
Consumer Cyclical,Apparel Retail,CTRN,"Citi Trends, Inc.",5,3,0,0.625,63.0,[],United States,159989472.0
Consumer Cyclical,Apparel Retail,CURV,Torrid Holdings Inc.,7,1,0,0.875,64.0,[],United States,549822720.0
Consumer Cyclical,Apparel Retail,DLTH,Duluth Holdings Inc.,1,7,0,0.125,60.0,[],United States,66945864.0
Consumer Cyclical,Apparel Retail,DXLG,"Destination XL Group, Inc.",2,8,0,0.2,62.0,[],United States,49708572.0
Consumer Cyclical,Apparel Retail,FL,"Foot Locker, Inc.",4,6,0,0.4,63.0,[],United States,1117138560.0
Consumer Cyclical,Apparel Retail,GAP,"The Gap, Inc.",5,5,0,0.5,53.0,[],United States,7083920896.0
Consumer Cyclical,Apparel Retail,GCO,Genesco Inc.,3,6,0,0.3333333333333333,57.0,[],United States,207188896.0
Consumer Cyclical,Apparel Retail,GES,"Guess?, Inc.",0,6,0,0.0,68.0,[],Switzerland,488828576.0
Consumer Cyclical,Apparel Retail,JILL,"J.Jill, Inc.",3,3,0,0.5,62.0,[],United States,222214816.0
Consumer Cyclical,Apparel Retail,LE,"Lands' End, Inc.",3,7,0,0.3,55.0,[],United States,276961152.0
Consumer Cyclical,Apparel Retail,LULU,lululemon athletica inc.,6,4,0,0.6,52.0,[],Canada,29794324480.0
Consumer Cyclical,Apparel Retail,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",4,1,0,0.8,40.0,[],United States,18882858.0
Consumer Cyclical,Auto & Truck Dealerships,ABG,"Asbury Automotive Group, Inc.",0,7,0,0.0,58.0,[],United States,4188466176.0
Consumer Cyclical,Auto & Truck Dealerships,ACVA,ACV Auctions Inc.,0,5,0,0.0,48.0,[],United States,2474211840.0
Consumer Cyclical,Auto & Truck Dealerships,AN,"AutoNation, Inc.",2,8,0,0.2,60.0,[],United States,6426696192.0
Consumer Cyclical,Auto & Truck Dealerships,AZI,Autozi Internet Technology (Global) Ltd.,1,5,0,0.0,56.0,[],China,119841040.0
Consumer Cyclical,Auto & Truck Dealerships,CANG,Cango Inc.,0,3,0,0.0,55.0,[],China,377788320.0
Consumer Cyclical,Auto & Truck Dealerships,CARG,"CarGurus, Inc.",3,7,0,0.3,49.0,[],United States,2751361536.0
Consumer Cyclical,Auto & Truck Dealerships,CARS,Cars.com Inc.,7,3,0,0.7,53.0,[],United States,709984192.0
Consumer Cyclical,Auto & Truck Dealerships,CRMT,"America's Car-Mart, Inc.",3,3,0,0.5,48.0,[],United States,388307904.0
Consumer Cyclical,Auto & Truck Dealerships,CTNT,Cheetah Net Supply Chain Service Inc.,1,2,0,0.3333333333333333,41.0,[],United States,4393785.0
Consumer Cyclical,Auto & Truck Dealerships,CVNA,Carvana Co.,1,9,0,0.1,41.0,[],United States,23998109696.0
Consumer Cyclical,Auto & Truck Dealerships,CWH,"Camping World Holdings, Inc.",3,6,0,0.3333333333333333,50.0,[],United States,708277696.0
Consumer Cyclical,Auto & Truck Dealerships,DRVN,Driven Brands Holdings Inc.,1,8,0,0.1111111111111111,53.0,[],United States,2613615360.0
Consumer Cyclical,Auto & Truck Dealerships,GORV,"Lazydays Holdings, Inc.",1,4,0,0.2,64.0,[],United States,23181524.0
Consumer Cyclical,Auto & Truck Dealerships,GPI,"Group 1 Automotive, Inc.",2,8,0,0.2,60.0,[],United States,5008825344.0
Consumer Cyclical,Auto & Truck Dealerships,JZXN,"Jiuzi Holdings, Inc.",0,3,0,0.0,40.0,[],China,75428088.0
Consumer Cyclical,Auto & Truck Dealerships,KAR,"OPENLANE, Inc.",2,8,0,0.2,55.0,[],United States,1966627840.0
Consumer Cyclical,Auto & Truck Dealerships,KFS,Kingsway Financial Services Inc.,1,5,0,0.1666666666666666,67.0,[],United States,219333808.0
Consumer Cyclical,Auto & Truck Dealerships,KMX,"CarMax, Inc.",3,7,0,0.3,55.0,[],United States,9558018048.0
Consumer Cyclical,Auto & Truck Dealerships,KXIN,Kaixin Holdings,1,2,0,0.3333333333333333,49.0,[],China,10953300.0
Consumer Cyclical,Auto & Truck Dealerships,LAD,"Lithia Motors, Inc.",1,9,0,0.1,58.0,[],United States,7384120832.0
Consumer Cyclical,Auto Manufacturers,AIEV,"Thunder Power Holdings, Inc.",1,3,0,1.0,55.0,[],United States,3038409.0
Consumer Cyclical,Auto Manufacturers,CENN,Cenntro Inc.,0,4,0,0.0,69.0,[],United States,23261070.0
Consumer Cyclical,Auto Manufacturers,CJET,"Chijet Motor Company, Inc.",1,8,0,0.0,53.0,[],China,10060703.0
Consumer Cyclical,Auto Manufacturers,DMN,Damon Inc.,1,1,0,0.5,48.0,[],Canada,3069155.0
Consumer Cyclical,Auto Manufacturers,ECDA,"ECD Automotive Design, Inc.",2,8,0,0.2,53.0,[],United States,17567820.0
Consumer Cyclical,Auto Manufacturers,EVTV,"Envirotech Vehicles, Inc.",0,5,0,0.0,63.0,[],United States,5704970.0
Consumer Cyclical,Auto Manufacturers,F,Ford Motor Company,3,7,0,0.3,62.0,[],United States,37697691648.0
Consumer Cyclical,Auto Manufacturers,FFAI,Faraday Future Intelligent Electric Inc.,0,10,0,0.0,66.0,[],United States,74045080.0
Consumer Cyclical,Auto Manufacturers,FLYE,"Fly-E Group, Inc.",0,4,0,0.0,35.0,[],United States,10255447.0
Consumer Cyclical,Auto Manufacturers,GM,General Motors Company,3,7,0,0.3,62.0,[],United States,43944263680.0
Consumer Cyclical,Auto Manufacturers,HMC,"Honda Motor Co., Ltd.",0,10,0,0.0,63.0,[],Japan,42646691840.0
Consumer Cyclical,Auto Manufacturers,LI,Li Auto Inc.,2,7,0,0.2222222222222222,43.0,[],China,23177295872.0
Consumer Cyclical,Auto Manufacturers,LOBO,Lobo EV Technologies Ltd.,1,2,0,0.3333333333333333,56.0,[],China,6052219.0
Consumer Cyclical,Auto Manufacturers,LOT,Lotus Technology Inc.,0,2,0,0.0,51.0,[],China,860165568.0
Consumer Cyclical,Auto Parts,AAP,"Advance Auto Parts, Inc.",3,7,0,0.3,54.0,[],United States,1886537728.0
Consumer Cyclical,Auto Parts,ADNT,Adient plc,2,6,0,0.25,43.0,[],Ireland,938367680.0
Consumer Cyclical,Auto Parts,ALSN,"Allison Transmission Holdings, Inc.",3,7,0,0.3,58.0,[],United States,7415114240.0
Consumer Cyclical,Auto Parts,ALV,"Autoliv, Inc.",2,8,0,0.2,57.0,[],Sweden,6608435200.0
Consumer Cyclical,Auto Parts,APTV,Aptiv PLC,1,9,0,0.1,62.0,[],Switzerland,11674212352.0
Consumer Cyclical,Auto Parts,AXL,"American Axle & Manufacturing Holdings, Inc.",1,9,0,0.1,59.0,[],United States,384582240.0
Consumer Cyclical,Auto Parts,AZO,"AutoZone, Inc.",1,9,0,0.1,55.0,[],United States,59543633920.0
Consumer Cyclical,Auto Parts,BWA,BorgWarner Inc.,3,7,0,0.3,57.0,[],United States,5742592000.0
Consumer Cyclical,Auto Parts,CAAS,"China Automotive Systems, Inc.",1,8,0,0.0,60.0,[],China,111028176.0
Consumer Cyclical,Auto Parts,CPS,Cooper-Standard Holdings Inc.,2,8,0,0.2,62.0,[],United States,208646912.0
Consumer Cyclical,Auto Parts,CVGI,"Commercial Vehicle Group, Inc.",2,8,0,0.2,60.0,[],United States,31037800.0
Consumer Cyclical,Auto Parts,DAN,Dana Incorporated,1,9,0,0.1,63.0,[],United States,1631380096.0
Consumer Cyclical,Auto Parts,DORM,"Dorman Products, Inc.",1,9,0,0.1,52.0,[],United States,3326849536.0
Consumer Cyclical,Auto Parts,ECX,ECARX Holdings Inc.,0,5,0,0.0,40.0,[],China,318790720.0
Consumer Cyclical,Auto Parts,FOXF,Fox Factory Holding Corp.,1,8,0,0.1111111111111111,56.0,[],United States,790241408.0
Consumer Cyclical,Auto Parts,FRSX,Foresight Autonomous Holdings Ltd.,1,4,0,0.2,51.0,[],Israel,12155495.0
Consumer Cyclical,Auto Parts,GNTX,Gentex Corporation,0,8,0,0.0,46.0,[],United States,4778653696.0
Consumer Cyclical,Auto Parts,GPC,Genuine Parts Company,1,9,0,0.1,46.0,[],United States,15633792000.0
Consumer Cyclical,Auto Parts,GT,The Goodyear Tire & Rubber Company,3,7,0,0.3,57.0,[],United States,2819748864.0
Consumer Cyclical,Auto Parts,GTEC,Greenland Technologies Holding Corporation,0,4,0,0.0,39.0,[],United States,19304190.0
Consumer Cyclical,Auto Parts,GTX,Garrett Motion Inc.,1,9,0,0.1,52.0,[],Switzerland,1830280832.0
Consumer Cyclical,Auto Parts,HLLY,Holley Inc.,1,7,0,0.125,46.0,[],United States,234068960.0
Consumer Cyclical,Auto Parts,HSAI,Hesai Group,2,4,0,0.5,37.0,[],China,1605512192.0
Consumer Cyclical,Auto Parts,HYLN,Hyliion Holdings Corp.,1,6,0,0.1428571428571428,31.0,[],United States,251459328.0
Consumer Cyclical,Auto Parts,INVZ,Innoviz Technologies Ltd.,3,6,0,0.3333333333333333,44.0,[],Israel,120133256.0
Consumer Cyclical,Auto Parts,LAZR,"Luminar Technologies, Inc.",2,8,0,0.2,28.0,[],United States,154932528.0
Consumer Cyclical,Auto Parts,LEA,Lear Corporation,5,5,0,0.5,59.0,[],United States,4159301376.0
Consumer Cyclical,Auto Parts,LKQ,LKQ Corporation,1,9,0,0.1,49.0,[],United States,10675653632.0
Consumer Cyclical,Department Stores,DDS,"Dillard's, Inc.",3,7,0,0.3,79.0,[],United States,4950441472.0
Consumer Cyclical,Department Stores,JWN,"Nordstrom, Inc.",4,6,0,0.4,60.0,[],United States,3972667392.0
Consumer Cyclical,Department Stores,KSS,Kohl's Corporation,5,4,0,0.5555555555555556,50.0,[],United States,746995200.0
Consumer Cyclical,Footwear & Accessories,AREB,"American Rebel Holdings, Inc.",0,4,0,0.0,58.0,[],United States,2817867.0
Consumer Cyclical,Footwear & Accessories,BIRK,Birkenstock Holding plc,1,9,0,0.1,53.0,[],United Kingdom,8705873920.0
Consumer Cyclical,Footwear & Accessories,CROX,"Crocs, Inc.",6,4,0,0.6,57.0,[],United States,4956209152.0
Consumer Cyclical,Footwear & Accessories,DBI,Designer Brands Inc.,5,4,0,0.5555555555555556,63.0,[],United States,120177880.0
Consumer Cyclical,Footwear & Accessories,DECK,Deckers Outdoor Corporation,5,5,0,0.5,61.0,[],United States,15480947712.0
Consumer Cyclical,Footwear & Accessories,FORD,"Forward Industries, Inc.",1,4,0,0.2,76.0,[],United States,6226551.0
Consumer Cyclical,Footwear & Accessories,FOSL,"Fossil Group, Inc.",1,5,0,0.1666666666666666,55.0,[],United States,47661212.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",AMWD,American Woodmark Corporation,1,6,0,0.1428571428571428,53.0,[],United States,807749440.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",ATER,"Aterian, Inc.",0,9,0,0.0,48.0,[],United States,14132445.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",BSET,"Bassett Furniture Industries, Incorporated",1,9,0,0.1,68.0,[],United States,154585168.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",COOK,"Traeger, Inc.",0,7,0,0.0,52.0,[],United States,185521568.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",CRWS,"Crown Crafts, Inc.",4,2,0,0.6666666666666666,66.0,[],United States,29518108.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",ETD,Ethan Allen Interiors Inc.,4,2,0,0.6666666666666666,80.0,[],United States,666011712.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",FGI,FGI Industries Ltd.,1,6,0,0.1428571428571428,58.0,[],United States,4986540.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",FLXS,"Flexsteel Industries, Inc.",1,4,0,0.2,51.0,[],United States,163692976.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",HBB,Hamilton Beach Brands Holding Company,1,2,0,0.3333333333333333,59.0,[],United States,244768320.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",HNI,HNI Corporation,1,9,0,0.1,58.0,[],United States,1898111488.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",HOFT,Hooker Furnishings Corporation,2,2,0,0.5,51.0,[],United States,95898880.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",HOFT,Hooker Furnishings Corporation,2,3,0,0.4,51.0,[],United States,96862152.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",IRBT,iRobot Corporation,2,5,0,0.2857142857142857,62.0,[],United States,56742692.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",KEQU,Kewaunee Scientific Corporation,1,5,0,0.1666666666666666,48.0,[],United States,94842296.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",LCUT,"Lifetime Brands, Inc.",2,7,0,0.2222222222222222,61.0,[],United States,84994720.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",LEG,"Leggett & Platt, Incorporated",4,6,0,0.4,66.0,[],United States,910257920.0
Consumer Cyclical,"Furnishings, Fixtures & Appliances",LOVE,The Lovesac Company,4,4,0,0.5,46.0,[],United States,294982400.0
Consumer Cyclical,Gambling,ACEL,"Accel Entertainment, Inc.",2,8,0,0.2,54.0,[],United States,946305856.0
Consumer Cyclical,Gambling,AGS,"PlayAGS, Inc.",1,9,0,0.1,50.0,[],United States,496751136.0
Consumer Cyclical,Gambling,CHDN,Churchill Downs Incorporated,3,7,0,0.3,56.0,[],United States,7380122624.0
Consumer Cyclical,Gambling,CPHC,Canterbury Park Holding Corporation,1,4,0,0.2,65.0,[],United States,86673552.0
Consumer Cyclical,Gambling,DKNG,DraftKings Inc.,2,8,0,0.2,43.0,[],United States,16171077632.0
Consumer Cyclical,Gambling,EVRI,Everi Holdings Inc.,2,8,0,0.2,61.0,[],United States,1188086144.0
Consumer Cyclical,Gambling,FLUT,Flutter Entertainment plc,1,7,0,0.125,51.0,[],United States,39389360128.0
Consumer Cyclical,Gambling,GAMB,Gambling.com Group Limited,1,6,0,0.1428571428571428,41.0,[],Jersey,416462656.0
Consumer Cyclical,Gambling,GAN,GAN Limited,2,8,0,0.2,73.0,[],United States,78929752.0
Consumer Cyclical,Gambling,IGT,International Game Technology PLC,2,8,0,0.2,59.0,[],United Kingdom,3200202752.0
Consumer Cyclical,Gambling,INSE,"Inspired Entertainment, Inc.",4,6,0,0.4,62.0,[],United States,195866944.0
Consumer Cyclical,Gambling,LNW,"Light & Wonder, Inc.",2,8,0,0.2,41.0,[],United States,6544449536.0
Consumer Cyclical,Gambling,LTRY,Lottery.com Inc.,0,3,0,0.0,53.0,[],United States,7853793.0
Consumer Cyclical,Home Improvement Retail,FND,"Floor & Decor Holdings, Inc.",1,9,0,0.1,58.0,[],United States,7237041152.0
Consumer Cyclical,Home Improvement Retail,HD,"The Home Depot, Inc.",4,6,0,0.4,61.0,[],United States,344629608448.0
Consumer Cyclical,Home Improvement Retail,HVT,"Haverty Furniture Companies, Inc.",2,8,0,0.2,62.0,[],United States,280704160.0
Consumer Cyclical,Home Improvement Retail,KIRK,"Kirkland's, Inc.",5,2,0,0.7142857142857143,45.0,[],United States,25716874.0
Consumer Cyclical,Home Improvement Retail,LIVE,Live Ventures Incorporated,0,10,0,0.0,53.0,[],United States,33268314.0
Consumer Cyclical,Home Improvement Retail,LOW,"Lowe's Companies, Inc.",3,7,0,0.3,59.0,[],United States,118691463168.0
Consumer Cyclical,Internet Retail,AMZN,"Amazon.com, Inc.",2,8,0,0.2,56.0,[],United States,1767017676800.0
Consumer Cyclical,Internet Retail,BABA,Alibaba Group Holding Limited,4,6,0,0.4,49.0,[],China,264548040704.0
Consumer Cyclical,Internet Retail,BZUN,Baozun Inc.,4,4,0,0.5,56.0,[],China,132650632.0
Consumer Cyclical,Internet Retail,CART,Maplebear Inc.,6,4,0,0.6,37.0,[],United States,11114969088.0
Consumer Cyclical,Internet Retail,CHWY,"Chewy, Inc.",3,7,0,0.3,43.0,[],United States,14113329152.0
Consumer Cyclical,Internet Retail,CPNG,"Coupang, Inc.",1,8,0,0.0,45.0,[],United States,38129553408.0
Consumer Cyclical,Internet Retail,DIBS,"1stdibs.Com, Inc.",1,6,0,0.1428571428571428,56.0,[],United States,84595016.0
Consumer Cyclical,Internet Retail,DTC,"Solo Brands, Inc.",2,3,0,0.4,61.0,[],United States,7232590.0
Consumer Cyclical,Internet Retail,EBAY,eBay Inc.,4,6,0,0.4,51.0,[],United States,30821238784.0
Consumer Cyclical,Internet Retail,ETSY,"Etsy, Inc.",4,6,0,0.4,55.0,[],United States,4721874944.0
Consumer Cyclical,Internet Retail,GLBE,Global-E Online Ltd.,1,9,0,0.1,46.0,[],Israel,5416837120.0
